paperId,venue_key,title,year,url,embedding_alignment
14143abf62a162baaba64135e9c8f5b7c1b859a2,tpami,USF++: A Unified Sampling Framework for Solver Searching of Diffusion Probabilistic Models.,2025,https://www.semanticscholar.org/paper/14143abf62a162baaba64135e9c8f5b7c1b859a2,0.24513878
32524a5cafd84036ed3708bd6e7bbe3f39bd7302,tpami,Sparse Non-Local CRF With Applications,2024,https://www.semanticscholar.org/paper/32524a5cafd84036ed3708bd6e7bbe3f39bd7302,0.17710535
4a4d7d88ae73b2f0299ec2dfb78fc6343ddd9420,tpami,Maximum Block Energy Guided Robust Subspace Clustering,2022,https://www.semanticscholar.org/paper/4a4d7d88ae73b2f0299ec2dfb78fc6343ddd9420,0.21052928
1debfc20d088dc6ffed916ce8c81191f74464117,tpami,Vicinal Gaussian Transform: Rethinking Source-Free Domain Adaptation Through Source-Informed Label Consistency,2025,https://www.semanticscholar.org/paper/1debfc20d088dc6ffed916ce8c81191f74464117,0.25102454
5ac46437abc310ff376106580943b3864fc9425b,tpami,Towards Unified Robustness Against Both Backdoor and Adversarial Attacks,2024,https://www.semanticscholar.org/paper/5ac46437abc310ff376106580943b3864fc9425b,0.25228328
20257b37178539d030eef3a8b4710caa6efbe3aa,tpami,Adversarial Data Augmentation for HMM-Based Anomaly Detection,2023,https://www.semanticscholar.org/paper/20257b37178539d030eef3a8b4710caa6efbe3aa,0.2209662
c07efa053302fae65ee19aa053001a73cfa431e8,tpami,Learning Image-Adaptive 3D Lookup Tables for High Performance Photo Enhancement in Real-Time,2020,https://www.semanticscholar.org/paper/c07efa053302fae65ee19aa053001a73cfa431e8,0.30846262
0e162671b4f08c26f33d932c6473382445249307,tpami,Investigating Synthetic-to-Real Transfer Robustness for Stereo Matching and Optical Flow Estimation,2025,https://www.semanticscholar.org/paper/0e162671b4f08c26f33d932c6473382445249307,0.34218064
6acf144a682d226559c39e3e43b5a18728e5335e,tpami,Deep Back-ProjectiNetworks for Single Image Super-Resolution,2019,https://www.semanticscholar.org/paper/6acf144a682d226559c39e3e43b5a18728e5335e,0.25106293
f09239fafbe561c907333f268c4fce46e443aef8,tpami,Infant-ID: Fingerprints for Global Good,2020,https://www.semanticscholar.org/paper/f09239fafbe561c907333f268c4fce46e443aef8,0.292679
80d7dacececb366dabcbcab592420b6dc93da066,tpami,Signed Graph Metric Learning via Gershgorin Disc Perfect Alignment,2020,https://www.semanticscholar.org/paper/80d7dacececb366dabcbcab592420b6dc93da066,0.17245036
53ec5a93015e677f293c76a7fb2a1719f27a73a0,tpami,MRA-Net: Improving VQA Via Multi-Modal Relation Attention Network,2020,https://www.semanticscholar.org/paper/53ec5a93015e677f293c76a7fb2a1719f27a73a0,0.39533204
8a150ef9570275732b2b064372f80822a3414e18,tpami,SMEMO: Social Memory for Trajectory Forecasting,2022,https://www.semanticscholar.org/paper/8a150ef9570275732b2b064372f80822a3414e18,0.26480055
8545a9c6c531f5898fee077ab18fb5ce127af71a,tpami,The Conditional Super Learner,2021,https://www.semanticscholar.org/paper/8545a9c6c531f5898fee077ab18fb5ce127af71a,0.29530323
34265d960f1673c8a96d180844b6ee715f2511cf,tpami,Unsupervised 3D Object Segmentation of Point Clouds by Geometry Consistency,2024,https://www.semanticscholar.org/paper/34265d960f1673c8a96d180844b6ee715f2511cf,0.35461944
1175350a3aaa358568602d94d99a7a0a128e490d,tpami,AP-Loss for Accurate One-Stage Object Detection,2020,https://www.semanticscholar.org/paper/1175350a3aaa358568602d94d99a7a0a128e490d,0.29601654
c974b4547ce5df86f07c428abb6206ad5e52fc0d,tpami,Comprehensive Instructional Video Analysis: The COIN Dataset and Performance Evaluation,2020,https://www.semanticscholar.org/paper/c974b4547ce5df86f07c428abb6206ad5e52fc0d,0.39736968
e13a2c4c3ba916e10ceeba748b0ea4cd39e209de,tpami,Graph Multi-Convolution and Attention Pooling for Graph Classification,2024,https://www.semanticscholar.org/paper/e13a2c4c3ba916e10ceeba748b0ea4cd39e209de,0.29857635
24f334a1dc45964e76d00a26e2898ed4d3aba076,tpami,Tetrahedron Based Fast 3D Fingerprint Identification Using Colored LEDs Illumination,2018,https://www.semanticscholar.org/paper/24f334a1dc45964e76d00a26e2898ed4d3aba076,0.3989328
38f4130104acd94e5907bfb63e624685c6963a64,tpami,Monocular Depth Estimation: A Thorough Review,2023,https://www.semanticscholar.org/paper/38f4130104acd94e5907bfb63e624685c6963a64,0.3770492
1a1e4bfee1518d4aaf86c0308b6876af6f6bf6a8,tpami,Learning Backtrackless Aligned-Spatial Graph Convolutional Networks for Graph Classification,2019,https://www.semanticscholar.org/paper/1a1e4bfee1518d4aaf86c0308b6876af6f6bf6a8,0.26326594
3c422e5d1e3442b32496c0462d557cc7c05cbcb2,tpami,A Unified Approach to Kinship Verification,2020,https://www.semanticscholar.org/paper/3c422e5d1e3442b32496c0462d557cc7c05cbcb2,0.33136642
045a649244bac4ff3ed02dc0883172a46f903499,tpami,AFC-RNN: Adaptive Forgetting-Controlled Recurrent Neural Network for Pedestrian Trajectory Prediction,2025,https://www.semanticscholar.org/paper/045a649244bac4ff3ed02dc0883172a46f903499,0.2585587
fe36fd0dabd66207941fe2a52c5ce43333ed9b6e,tpami,Surface Reconstruction From Point Clouds: A Survey and a Benchmark,2022,https://www.semanticscholar.org/paper/fe36fd0dabd66207941fe2a52c5ce43333ed9b6e,0.30959722
70a9706d37811508f5d0b27c435404f64e8c2ad5,tpami,"Power Normalizations in Fine-Grained Image, Few-Shot Image and Graph Classification",2020,https://www.semanticscholar.org/paper/70a9706d37811508f5d0b27c435404f64e8c2ad5,0.34359255
c282b75bf665aaf9c6dffc9f8eb51801b5b3fee6,tpami,360 Layout Estimation via Orthogonal Planes Disentanglement and Multi-View Geometric Consistency Perception,2023,https://www.semanticscholar.org/paper/c282b75bf665aaf9c6dffc9f8eb51801b5b3fee6,0.36650372
e7b4078704a3eb9a18a4ef944cde06b55531f1d2,tpami,General Greedy De-Bias Learning,2021,https://www.semanticscholar.org/paper/e7b4078704a3eb9a18a4ef944cde06b55531f1d2,0.2552517
97b93509f6c3c33dd3665d05b1878e36d58a1efb,tpami,Interpretable Visual Question Answering by Reasoning on Dependency Trees,2018,https://www.semanticscholar.org/paper/97b93509f6c3c33dd3665d05b1878e36d58a1efb,0.3696552
08574724ebf1db7c3b98dc819216c6c5c23fb921,tpami,Clustered Task-Aware Meta-Learning by Learning From Learning Paths,2023,https://www.semanticscholar.org/paper/08574724ebf1db7c3b98dc819216c6c5c23fb921,0.3614365
64904e0a9ee10d513836e5fe0a875fbdd8b92d79,tpami,Small Data Challenges in Big Data Era: A Survey of Recent Progress on Unsupervised and Semi-Supervised Methods,2019,https://www.semanticscholar.org/paper/64904e0a9ee10d513836e5fe0a875fbdd8b92d79,0.35986888
4be435e5d40399fe304cbb9f563f3ad01ebf9196,tpami,From Simple to Complex Scenes: Learning Robust Feature Representations for Accurate Human Parsing,2024,https://www.semanticscholar.org/paper/4be435e5d40399fe304cbb9f563f3ad01ebf9196,0.41377306
64299da12899233d1250e3a094a9ddb4cdd59e91,tpami,Inductive State-Relabeling Adversarial Active Learning With Heuristic Clique Rescaling,2024,https://www.semanticscholar.org/paper/64299da12899233d1250e3a094a9ddb4cdd59e91,0.3087071
68d89b5da00e32d6fecb07f4908a4c907a1cd313,tpami,Visual and Semantic Knowledge Transfer for Large Scale Semi-Supervised Object Detection,2016,https://www.semanticscholar.org/paper/68d89b5da00e32d6fecb07f4908a4c907a1cd313,0.4282732
ab39795ea824214c8dbaa69887caf4eebf3e3ca9,tpami,Online Learning Under a Separable Stochastic Approximation Framework,2023,https://www.semanticscholar.org/paper/ab39795ea824214c8dbaa69887caf4eebf3e3ca9,0.2625595
efa1647594b236361610a20d507127f0586a379b,tpami,Diffusion Models in Vision: A Survey,2022,https://www.semanticscholar.org/paper/efa1647594b236361610a20d507127f0586a379b,0.25902635
610d0b290f0f1c22b03f220d6ba332627a5f6f3e,tpami,Deep Neural Network Compression by In-Parallel Pruning-Quantization,2020,https://www.semanticscholar.org/paper/610d0b290f0f1c22b03f220d6ba332627a5f6f3e,0.33536842
21249a385645721d623c4ec2b4b32f5696be4044,tpami,Unsupervised Global and Local Homography Estimation With Coplanarity-Aware GAN,2024,https://www.semanticscholar.org/paper/21249a385645721d623c4ec2b4b32f5696be4044,0.33270976
8104fc5dde2a888f91952b2c9335b75d34a9e377,tpami,Compositional Generative Model of Unbounded 4D Cities,2025,https://www.semanticscholar.org/paper/8104fc5dde2a888f91952b2c9335b75d34a9e377,0.3119829
08b1b758804a19a2e634d931b0cfecdc2c57e162,tpami,Semantic Probability Distribution Modeling for Diverse Semantic Image Synthesis,2022,https://www.semanticscholar.org/paper/08b1b758804a19a2e634d931b0cfecdc2c57e162,0.33982557
7c0923b6f7ecc866ef16198e43400a199fa74e62,tpami,Image Feature Information Extraction for Interest Point Detection: A Comprehensive Review,2022,https://www.semanticscholar.org/paper/7c0923b6f7ecc866ef16198e43400a199fa74e62,0.49360606
01f7b0cd89e75222b480f75a7fdcf7494ba9739c,tpami,Bayesian Temporal Factorization for Multidimensional Time Series Prediction,2019,https://www.semanticscholar.org/paper/01f7b0cd89e75222b480f75a7fdcf7494ba9739c,0.21714601
00f9f04e273eb07d7302d690b8d585a3035024bd,tpami,Memory Efficient Max Flow for Multi-Label Submodular MRFs,2019,https://www.semanticscholar.org/paper/00f9f04e273eb07d7302d690b8d585a3035024bd,0.22472942
542a469c93b276bb426135457fa32562b8e37067,tpami,A Survey and Benchmark of Automatic Surface Reconstruction From Point Clouds,2023,https://www.semanticscholar.org/paper/542a469c93b276bb426135457fa32562b8e37067,0.28766757
3611004559943de0a809bb1239b0682fa2a9fbb1,tpami,Discrimination-Aware Network Pruning for Deep Model Compression,2020,https://www.semanticscholar.org/paper/3611004559943de0a809bb1239b0682fa2a9fbb1,0.28579214
698f58447fd147a20f1b43fea46e15875e756473,tpami,POVNet: Image-Based Virtual Try-On Through Accurate Warping and Residual,2023,https://www.semanticscholar.org/paper/698f58447fd147a20f1b43fea46e15875e756473,0.3393286
a810362ca5284e5894b07abb76b8f647802fe32c,tpami,The Gap of Semantic Parsing: A Survey on Automatic Math Word Problem Solvers,2018,https://www.semanticscholar.org/paper/a810362ca5284e5894b07abb76b8f647802fe32c,0.3462134
7d9a0ba8b195a08ed8144b4f4334b9164f9e39e1,tpami,CRNet: A Fast Continual Learning Framework With Random Theory,2023,https://www.semanticscholar.org/paper/7d9a0ba8b195a08ed8144b4f4334b9164f9e39e1,0.26642364
c2cd144e60735031fe2398c04898c3c3ff2248d7,tpami,Learning to Discriminate Information for Online Action Detection: Analysis and Application,2021,https://www.semanticscholar.org/paper/c2cd144e60735031fe2398c04898c3c3ff2248d7,0.39142442
766ae45375cd023464b730ace01fdd7d312f963b,tpami,Semi-Supervised Video Object Segmentation with Super-Trajectories,2019,https://www.semanticscholar.org/paper/766ae45375cd023464b730ace01fdd7d312f963b,0.3248316
09b3323edb6fb403b0eae9d6b01c082801bf7a32,tpami,Latent Class-Conditional Noise Model,2023,https://www.semanticscholar.org/paper/09b3323edb6fb403b0eae9d6b01c082801bf7a32,0.22415724
289d52a1b4db37c7b6782107c5b2f6f2b03cbefb,tpami,Efficient Robustness Assessment via Adversarial Spatial-Temporal Focus on Videos,2023,https://www.semanticscholar.org/paper/289d52a1b4db37c7b6782107c5b2f6f2b03cbefb,0.354986
2e0aed964a845ad6818cd5cb26d501c41c2bee4c,tpami,HOP+: History-Enhanced and Order-Aware Pre-Training for Vision-and-Language Navigation,2023,https://www.semanticscholar.org/paper/2e0aed964a845ad6818cd5cb26d501c41c2bee4c,0.35974103
8dfeeeb5d82528fcd1bcd6a586ea8d13437b1123,tpami,Dual Input Stream Transformer for Vertical Drift Correction in Eye-Tracking Reading Data,2023,https://www.semanticscholar.org/paper/8dfeeeb5d82528fcd1bcd6a586ea8d13437b1123,0.26115128
0c01ce5fdd671fbc0ebf04fe64b4ee4f9f4befe3,tpami,Tensor Coupled Learning of Incomplete Longitudinal Features and Labels for Clinical Score Regression,2024,https://www.semanticscholar.org/paper/0c01ce5fdd671fbc0ebf04fe64b4ee4f9f4befe3,0.17824663
7d8c6780b8dd317cfad051c6fcb14c69ad3c62e3,tpami,Weakly-Supervised Video Object Grounding via Causal Intervention,2021,https://www.semanticscholar.org/paper/7d8c6780b8dd317cfad051c6fcb14c69ad3c62e3,0.29040283
837ac4ed6825502f0460caec45e12e734c85b113,tpami,Dynamic Neural Networks: A Survey,2021,https://www.semanticscholar.org/paper/837ac4ed6825502f0460caec45e12e734c85b113,0.30708542
5447571e54b5f117cc01faa8108ce8a30ab1a6b1,tpami,Supervision by Registration and Triangulation for Landmark Detection,2020,https://www.semanticscholar.org/paper/5447571e54b5f117cc01faa8108ce8a30ab1a6b1,0.4001527
8abf85f26dfd202e3a54ebb23ebf7b4aace6fbc2,tpami,CCNet: Criss-Cross Attention for Semantic Segmentation,2018,https://www.semanticscholar.org/paper/8abf85f26dfd202e3a54ebb23ebf7b4aace6fbc2,0.47666177
31d457dd6f96a088236ca2eb3ffe00759ae4b373,tpami,Temporal Sentence Grounding in Videos: A Survey and Future Directions,2022,https://www.semanticscholar.org/paper/31d457dd6f96a088236ca2eb3ffe00759ae4b373,0.3948674
4e2e782126fb4015c25897ad631e7ba2b893f54f,tpami,Unifying Fourteen Post-Hoc Attribution Methods With Taylor Interactions,2024,https://www.semanticscholar.org/paper/4e2e782126fb4015c25897ad631e7ba2b893f54f,0.14383791
ed447e4f6399e8605c977a17dd7e1a477f11b4fe,tpami,Anthropomorphic Features for On-Line Signatures,2019,https://www.semanticscholar.org/paper/ed447e4f6399e8605c977a17dd7e1a477f11b4fe,0.47313994
36b601fc13f98e6aa462bfb41da455ebf369a48d,tpami,"Condition numbers in multiview geometry, instability in relative pose estimation, and RANSAC",2023,https://www.semanticscholar.org/paper/36b601fc13f98e6aa462bfb41da455ebf369a48d,0.293504
0ed51061a456d0a8a2480b67893ecc631100bdf0,tpami,SOLO: A Simple Framework for Instance Segmentation,2021,https://www.semanticscholar.org/paper/0ed51061a456d0a8a2480b67893ecc631100bdf0,0.33242768
7c51731b9bf3870154b24177e8abc61739fe68cd,tpami,Towards Data-And Knowledge-Driven AI: A Survey on Neuro-Symbolic Computing,2022,https://www.semanticscholar.org/paper/7c51731b9bf3870154b24177e8abc61739fe68cd,0.34466153
2a35ba870fd7c61da52ae7b87e339bacb1b5dd86,tpami,Batch Reinforcement Learning With a Nonparametric Off-Policy Policy Gradient,2020,https://www.semanticscholar.org/paper/2a35ba870fd7c61da52ae7b87e339bacb1b5dd86,0.17004044
1ba905b241f6a086d254ee159f87e7f7a0989b26,tpami,Cost Volume Pyramid Based Depth Inference for Multi-View Stereo,2021,https://www.semanticscholar.org/paper/1ba905b241f6a086d254ee159f87e7f7a0989b26,0.24808143
1849eba4d89364fc1b73967e16d5b386752b9d81,tpami,ProtoGCD: Unified and Unbiased Prototype Learning for Generalized Category Discovery,2025,https://www.semanticscholar.org/paper/1849eba4d89364fc1b73967e16d5b386752b9d81,0.27250028
1338ea7038614963c6784043c708a91736ea61e7,tpami,Recent Advances for Quantum Neural Networks in Generative Learning,2022,https://www.semanticscholar.org/paper/1338ea7038614963c6784043c708a91736ea61e7,0.19276613
5989b49a15832358082acca7921bc2178cb45c47,tpami,Revisiting AUC-Oriented Adversarial Training With Loss-Agnostic Perturbations,2023,https://www.semanticscholar.org/paper/5989b49a15832358082acca7921bc2178cb45c47,0.26633343
9fc993aeb0a007ccfaca369a9a8c0ccf7697261d,tpami,Context-Aware Local Binary Feature Learning for Face Recognition,2018,https://www.semanticscholar.org/paper/9fc993aeb0a007ccfaca369a9a8c0ccf7697261d,0.4442058
067808a21ab5b4b2e4396e49647047a3141a4e4c,tpami,The Value of Corrective Feedback in the Online Active Learning Paradigm.,2025,https://www.semanticscholar.org/paper/067808a21ab5b4b2e4396e49647047a3141a4e4c,0.362655
288802c80ba8592a70eec7e125c5879a71639651,tpami,FedID: Enhancing Federated Learning Security Through Dynamic Identification,2025,https://www.semanticscholar.org/paper/288802c80ba8592a70eec7e125c5879a71639651,0.13770336
16ddd328f546939dab7a9405f11944d61a23dc69,tpami,Unknown-Aware Bilateral Dependency Optimization for Defending Against Model Inversion Attacks,2025,https://www.semanticscholar.org/paper/16ddd328f546939dab7a9405f11944d61a23dc69,0.27776316
e28404630cf3f6f4a1f3862fa707efc532558216,tpami,Homophily Edge Augment Graph Neural Network for High-Class Homophily Variance Learning.,2025,https://www.semanticscholar.org/paper/e28404630cf3f6f4a1f3862fa707efc532558216,0.2171255
0ff23363f39a359270cd6cb0be0f59bd5d0bfd44,tpami,Algebraic Clustering of Affine Subspaces,2015,https://www.semanticscholar.org/paper/0ff23363f39a359270cd6cb0be0f59bd5d0bfd44,0.27178746
0653e0fe364f45058a354e414f67ba1aff6e71a1,tpami,Tweaking Deep Neural Networks,2021,https://www.semanticscholar.org/paper/0653e0fe364f45058a354e414f67ba1aff6e71a1,0.3349707
d191dcb4096cfe8d0bc33f8c2905cefb92498c32,tpami,NUPES: Non-Uniform Post-Training Quantization via Power Exponent Search,2023,https://www.semanticscholar.org/paper/d191dcb4096cfe8d0bc33f8c2905cefb92498c32,0.27887517
39eb7e5b71dfd7bc9c3c27bc9b501f1dda4b4f26,tpami,AUC-Oriented Domain Adaptation: From Theory to Algorithm,2023,https://www.semanticscholar.org/paper/39eb7e5b71dfd7bc9c3c27bc9b501f1dda4b4f26,0.22875223
6d7c0ab227993d2620315f6837c851cd788b566a,tpami,Exploiting Ground Depth Estimation for Mobile Monocular 3D Object Detection,2025,https://www.semanticscholar.org/paper/6d7c0ab227993d2620315f6837c851cd788b566a,0.294264
2c65ef8e56823ba920dd8bf267bda24c57bd9745,tpami,Visual-Language Scene-Relation-Aware Zero-Shot Captioner,2025,https://www.semanticscholar.org/paper/2c65ef8e56823ba920dd8bf267bda24c57bd9745,0.35206324
38a29314640fd15d57b4b058418757d207b6220d,tpami,Robust Disentangled Counterfactual Learning for Physical Audiovisual Commonsense Reasoning,2025,https://www.semanticscholar.org/paper/38a29314640fd15d57b4b058418757d207b6220d,0.31438783
1c2dca609d9a9d0b322f8c04d0e0303da27c016b,tpami,PWLU: Learning Specialized Activation Functions With the Piecewise Linear Unit,2023,https://www.semanticscholar.org/paper/1c2dca609d9a9d0b322f8c04d0e0303da27c016b,0.39954334
2c816397fa1bb2848f65ec18f27a5ca89acfab72,tpami,Co-Salient Object Detection With Co-Representation Purification,2023,https://www.semanticscholar.org/paper/2c816397fa1bb2848f65ec18f27a5ca89acfab72,0.3469808
2a46bbca11ce4abe317b81e44bedd2853623aed0,tpami,Learning Deep Sparse Regularizers With Applications to Multi-View Clustering and Semi-Supervised Classification,2021,https://www.semanticscholar.org/paper/2a46bbca11ce4abe317b81e44bedd2853623aed0,0.2985326
b5fe42f7d92f07eb38403433213dae4fe593945d,tpami,Match Normalization: Learning-Based Point Cloud Registration for 6D Object Pose Estimation in the Real World,2024,https://www.semanticscholar.org/paper/b5fe42f7d92f07eb38403433213dae4fe593945d,0.38755646
b67e9fae65a495cc161100a77c4015f3e749ea37,tpami,Generative Zero-Shot Learning via Low-Rank Embedded Semantic Dictionary,2019,https://www.semanticscholar.org/paper/b67e9fae65a495cc161100a77c4015f3e749ea37,0.3601306
6cd2dd33c7bdad838f93d3fa23f3b758423b8228,tpami,Fast and Functional Structured Data Generators Rooted in Out-of-Equilibrium Physics,2023,https://www.semanticscholar.org/paper/6cd2dd33c7bdad838f93d3fa23f3b758423b8228,0.3097353
5dc01fb44076e01d6cd4413c9ee1f68895219eef,tpami,A Review of State-of-the-art Mixed-Precision Neural Network Frameworks,2024,https://www.semanticscholar.org/paper/5dc01fb44076e01d6cd4413c9ee1f68895219eef,0.36493587
aeaf5abdae607cf5978c0f318a2df8d083121a84,tpami,SelaVPR++: Towards Seamless Adaptation of Foundation Models for Efficient Place Recognition,2025,https://www.semanticscholar.org/paper/aeaf5abdae607cf5978c0f318a2df8d083121a84,0.33373028
57a1914d217152fdcc91ea1cd1cd3e97dca98055,tpami,Recurrent Multiscale Feature Modulation for Geometry Consistent Depth Learning,2024,https://www.semanticscholar.org/paper/57a1914d217152fdcc91ea1cd1cd3e97dca98055,0.2716688
b59b11355e9593b6913fa4ef01098564fca68142,tpami,Learning Rain Location Prior for Nighttime Deraining and Beyond,2025,https://www.semanticscholar.org/paper/b59b11355e9593b6913fa4ef01098564fca68142,0.20451295
1596560f6313f66d650df20782a0d96862fac008,tpami,Saliency-Free and Aesthetic-Aware Panoramic Video Navigation,2024,https://www.semanticscholar.org/paper/1596560f6313f66d650df20782a0d96862fac008,0.33424172
aa06b65a7ed735510b2ea136fdb267941513ec9e,tpami,Computational Optics for Mobile Terminals in Mass Production,2022,https://www.semanticscholar.org/paper/aa06b65a7ed735510b2ea136fdb267941513ec9e,0.2994209
882de1c29e36701bea1f2baad41360f546805fb9,tpami,Unsupervised Illumination Adaptation for Low-Light Vision,2024,https://www.semanticscholar.org/paper/882de1c29e36701bea1f2baad41360f546805fb9,0.402837
364eeb4b5401c77b2d15acb7157f5d0dadbed19c,tpami,Transferring Annotator- and Instance-Dependent Transition Matrix for Learning From Crowds,2023,https://www.semanticscholar.org/paper/364eeb4b5401c77b2d15acb7157f5d0dadbed19c,0.25838414
e1e276d2256bd023a00be2eba3d4d5a48eb3252f,tpami,Feedback Convolutional Neural Network for Visual Localization and Segmentation,2019,https://www.semanticscholar.org/paper/e1e276d2256bd023a00be2eba3d4d5a48eb3252f,0.35544026
2cc6e933ec390879b85ba8c74f1925eec4f45d46,tpami,Instant Gaussian Splatting Generation for High-Quality and Real-Time Facial Asset Rendering.,2025,https://www.semanticscholar.org/paper/2cc6e933ec390879b85ba8c74f1925eec4f45d46,0.3203083
cc1b220d3b3672a5fdfa9ebeece240e18980f19b,tpami,Orthogonal Decoupling Contrastive Regularization: Toward Uncorrelated Feature Decoupling for Unpaired Image Restoration,2025,https://www.semanticscholar.org/paper/cc1b220d3b3672a5fdfa9ebeece240e18980f19b,0.3639978
c0a288750f7d382fcc9b7ccbac0ae6e259e68a2d,tpami,Regularization of Mixture Models for Robust Principal Graph Learning,2021,https://www.semanticscholar.org/paper/c0a288750f7d382fcc9b7ccbac0ae6e259e68a2d,0.24749914
ace5748db3b1c57ae7aa7364c50a724201865477,tpami,Robust Isometric Non-Rigid Structure-From-Motion,2020,https://www.semanticscholar.org/paper/ace5748db3b1c57ae7aa7364c50a724201865477,0.1882777
2b30cb8944947084a5e12d742bf99960c4d08742,tpami,Constraint Boundary Wandering Framework: Enhancing Constrained Optimization With Deep Neural Networks,2025,https://www.semanticscholar.org/paper/2b30cb8944947084a5e12d742bf99960c4d08742,0.20475581
ed647fbbfc06a2f883bedfdf324351f2e1834d35,tpami,Scalar Quantization as Sparse Least Square Optimization,2018,https://www.semanticscholar.org/paper/ed647fbbfc06a2f883bedfdf324351f2e1834d35,0.29999524
ac724c3fbb3e57ee410b3063def82c0c4ce43ab0,tpami,Textureless Deformable Object Tracking With Invisible Markers,2024,https://www.semanticscholar.org/paper/ac724c3fbb3e57ee410b3063def82c0c4ce43ab0,0.3804443
6d74ebb937c463e8b6d7fa5ac6d79f9e877f79a2,tpami,Knowledge-Guided Multi-Label Few-Shot Learning for General Image Recognition,2020,https://www.semanticscholar.org/paper/6d74ebb937c463e8b6d7fa5ac6d79f9e877f79a2,0.35603744
5820e8600a0c741613a58b28a8aa16b8743dba27,tpami,Diversify: A General Framework for Time Series Out-of-Distribution Detection and Generalization,2023,https://www.semanticscholar.org/paper/5820e8600a0c741613a58b28a8aa16b8743dba27,0.3700711
9883015444e6f14bee44ee19414104cbc537ec15,tpami,Multi-Modality Multi-Attribute Contrastive Pre-Training for Image Aesthetics Computing,2024,https://www.semanticscholar.org/paper/9883015444e6f14bee44ee19414104cbc537ec15,0.44680816
802c1793ad5805d179fbbc9d327f6a1640da1f3a,tpami,Learning Graph Embeddings for Open World Compositional Zero-Shot Learning,2021,https://www.semanticscholar.org/paper/802c1793ad5805d179fbbc9d327f6a1640da1f3a,0.3230434
bbdd62313e08454dbc084b4afb53612c46fc839a,tpami,Correlated Topic Modeling for Short Texts in Spherical Embedding Spaces,2025,https://www.semanticscholar.org/paper/bbdd62313e08454dbc084b4afb53612c46fc839a,0.19467941
79609991d734596527ff5e8c3930bc9cd3972684,tpami,Vision-Centric BEV Perception: A Survey,2022,https://www.semanticscholar.org/paper/79609991d734596527ff5e8c3930bc9cd3972684,0.47727755
58924a5d959f355173d77d9f51d549357596e0ea,tpami,Looking Beyond Single Images for Weakly Supervised Semantic Segmentation Learning,2022,https://www.semanticscholar.org/paper/58924a5d959f355173d77d9f51d549357596e0ea,0.44538343
e5c41fd7f3d00c13c72e09bc3b7a7dc5a54635f6,tpami,Robust RGB-D Face Recognition Using Attribute-Aware Loss,2018,https://www.semanticscholar.org/paper/e5c41fd7f3d00c13c72e09bc3b7a7dc5a54635f6,0.4414519
90815a1707bdc7f2a4c540dcaab9146f2e6f3d8c,tpami,Improving Fast Adversarial Training With Prior-Guided Knowledge,2023,https://www.semanticscholar.org/paper/90815a1707bdc7f2a4c540dcaab9146f2e6f3d8c,0.2338204
7b3a6ee3db6976fb6f5b9ebc53bced9b95973e18,tpami,"Trajectory of Fifths Based on Chroma Subbands Extraction–A New Approach to Music Representation, Analysis, and Classification",2024,https://www.semanticscholar.org/paper/7b3a6ee3db6976fb6f5b9ebc53bced9b95973e18,0.2463675
3aa62245df0444e4bdc003f7221e545e5f7dea72,tpami,Unsupervised Degradation Representation Learning for Unpaired Restoration of Images and Point Clouds,2024,https://www.semanticscholar.org/paper/3aa62245df0444e4bdc003f7221e545e5f7dea72,0.2631705
b2b6928baaf12c664e2f538564e673c2d3bfb299,tpami,NeuralRecon: Real-Time Coherent 3D Scene Reconstruction From Monocular Video,2024,https://www.semanticscholar.org/paper/b2b6928baaf12c664e2f538564e673c2d3bfb299,0.3329117
d18127d6a2f54cf04fec0f852bb87850def20007,tpami,Open Set Domain Adaptation for Image and Action Recognition,2019,https://www.semanticscholar.org/paper/d18127d6a2f54cf04fec0f852bb87850def20007,0.28382403
1ea574c5311ae0aebf99cd000d23effdc709a945,tpami,"SimVODIS: Simultaneous Visual Odometry, Object Detection, and Instance Segmentation",2019,https://www.semanticscholar.org/paper/1ea574c5311ae0aebf99cd000d23effdc709a945,0.48153445
e0962f83e2daa04d2a485f43c655a59bfb2d11bb,tpami,Guest Editorial: The Computational Face,2018,https://www.semanticscholar.org/paper/e0962f83e2daa04d2a485f43c655a59bfb2d11bb,0.6653186
62deb62f75338bd2ee3a7a4f717027f058688241,tpami,Toward a Holistic Evaluation of Robustness in CLIP Models,2024,https://www.semanticscholar.org/paper/62deb62f75338bd2ee3a7a4f717027f058688241,0.36840534
32ce3765c0d24451d26f748c6cfe057392c0bd83,tpami,Hierarchically Recognizing Vector Graphics and A New Chart-Based Vector Graphics Dataset,2024,https://www.semanticscholar.org/paper/32ce3765c0d24451d26f748c6cfe057392c0bd83,0.44167978
2d917ad9c874cccb99338f6c31a41c9dd920a8ef,tpami,Fair Representation Learning for Continuous Sensitive Attributes Using Expectation of Integral Probability Metrics,2025,https://www.semanticscholar.org/paper/2d917ad9c874cccb99338f6c31a41c9dd920a8ef,0.32043543
67b0aaa6d47eb6e174c42ec2856b6cf812da1245,tpami,Active Image Synthesis for Efficient Labeling,2019,https://www.semanticscholar.org/paper/67b0aaa6d47eb6e174c42ec2856b6cf812da1245,0.40910673
